_step,x/lr2
6396,1.730106396143236e-05
6404,1.7185880581266232e-05
6412,1.7071025998009294e-05
6420,1.6956501345229923e-05
6454,1.6614918256529934e-05
6502,1.5940811759823114e-05
6510,1.5829648036201595e-05
6518,1.571882649495696e-05
6534,1.5498214331265904e-05
6542,1.5388425886172454e-05
6566,1.5061144090419365e-05
6574,1.4952748260722172e-05
6598,1.4629670055741196e-05
6606,1.4522683958398309e-05
6632,1.4309778060871736e-05
6656,1.39931006907704e-05
6664,1.3888260798558828e-05
6672,1.378378224943242e-05
6688,1.3575913301502986e-05
6720,1.3164556653562854e-05
6728,1.3062636177552157e-05
6744,1.2859904702798464e-05
6760,1.2658659194556987e-05
6802,1.2260657797945718e-05
6818,1.2063917621989618e-05
6874,1.1387326887403327e-05
6930,1.0729650694449677e-05
6964,1.04536587784401e-05
6980,1.0271638860561861e-05
6996,1.0091207089499388e-05
7046,9.647122394696518e-06
7064,9.559511573409197e-06
7072,9.472304818214295e-06
7088,9.29910694488717e-06
7096,9.213117536148008e-06
7114,9.127535612270621e-06
7122,9.042362017913986e-06
7130,8.957597593707113e-06
7138,8.87324317624063e-06
7164,8.705767687650258e-06
7172,8.622648269441813e-06
7180,8.539942163788383e-06
7188,8.457650186965837e-06
7196,8.375773151162758e-06
7272,7.814319610913468e-06
7288,7.657684152475564e-06
7296,7.580000292357747e-06
7314,7.502740035309541e-06
7322,7.425904143858475e-06
7364,7.1228193378287565e-06
7380,6.9738426455674744e-06
7388,6.899998311311329e-06
7396,6.826584291469807e-06
7414,6.75360131060967e-06
7446,6.46599411927229e-06
7464,6.395177052675794e-06
7472,6.324795282875961e-06
7488,6.185340407921825e-06
7496,6.116268679130821e-06
7514,6.047634999849527e-06
7522,5.979440047464635e-06
7530,5.911684495032799e-06
7538,5.844369011273965e-06
7546,5.777494260564775e-06
7564,5.711060902932041e-06
7588,5.514415723376009e-06
7622,5.321766423526608e-06
7630,5.258440931433972e-06
7638,5.195561955264583e-06
7680,4.948523555389429e-06
7696,4.827699376429318e-06
7714,4.7679631406913115e-06
7722,4.7086782616943215e-06
7780,4.362479933318564e-06
7796,4.250717348397704e-06
7814,4.195520473921566e-06
7830,4.0864982847868325e-06
7838,4.032674046133234e-06
7846,3.9793084212271794e-06
7872,3.873955114914874e-06
7880,3.821968473303206e-06
7888,3.7704425250180477e-06
7896,3.719377778599664e-06
7914,3.6687747380365067e-06
7922,3.6186339027601713e-06
7930,3.568955767640425e-06
7938,3.5197408229804106e-06
7946,3.470989554511794e-06
7972,3.374879966189004e-06
7988,3.2806307969140306e-06
8014,3.1882457674826672e-06
8030,3.0977285250977095e-06
8064,2.9654625589913167e-06
8072,2.922311621451834e-06
8080,2.8796302564887524e-06
8122,2.713608877752949e-06
8130,2.673281601555122e-06
8172,2.516696711020361e-06
8180,2.478733473739769e-06
8188,2.441244186972813e-06
8214,2.367688940315016e-06
8230,2.296033874882131e-06
8238,2.260919797064431e-06
8296,2.0602452358891356e-06
8314,2.0284708742225987e-06
8330,1.9663576430392516e-06
8346,1.9061604369532637e-06
8372,1.8478816324472349e-06
8388,1.7915235302685907e-06
8414,1.7370883553386896e-06
8422,1.7105925401246003e-06
8438,1.6590457617105427e-06
8446,1.633995307256453e-06
8496,1.5159821291687803e-06
8514,1.4938289430304064e-06
8522,1.4721594280157735e-06
8546,1.410055024527146e-06
8572,1.3710742380322216e-06
8596,1.3162401292595828e-06
8614,1.298932704968603e-06
8622,1.2821108753485523e-06
8630,1.2657748064241025e-06
8638,1.2499246594256386e-06
8646,1.2345605907877366e-06
8664,1.219682752147544e-06
8672,1.2052912903433133e-06
8680,1.1913863474129593e-06
8714,1.1525919802101604e-06
8764,1.097676942800563e-06
8772,1.088156268728513e-06
8780,1.0791232696057308e-06
8796,1.06252064800213e-06
8830,1.0412763500442734e-06
8838,1.035171104290833e-06
8872,1.0197847713123043e-06
8914,1.0061066921578045e-06
8930,1.0021984381069828e-06
