_step,x/lr1
6597,1.4629670055741196e-05
6631,1.4309778060871736e-05
6671,1.378378224943242e-05
6719,1.3164556653562854e-05
6743,1.2859904702798464e-05
6751,1.2759095704933344e-05
6759,1.2658659194556987e-05
6801,1.2260657797945718e-05
6825,1.1966116072432343e-05
6841,1.1771654876458892e-05
6865,1.1482832206473226e-05
6881,1.1292207594626625e-05
6897,1.1103130839289722e-05
6905,1.100917524284074e-05
6929,1.0729650694449677e-05
6937,1.063725965729947e-05
6945,1.0545262049303196e-05
6963,1.04536587784401e-05
6971,1.0362450748797525e-05
6979,1.0271638860561861e-05
6995,1.0091207089499388e-05
7029,9.823552772835288e-06
7063,9.559511573409197e-06
7071,9.472304818214295e-06
7095,9.213117536148008e-06
7163,8.705767687650258e-06
7187,8.457650186965837e-06
7195,8.375773151162758e-06
7213,8.294311864472437e-06
7221,8.213267130884894e-06
7229,8.132639750278926e-06
7245,7.972640226923511e-06
7263,7.893269663304792e-06
7271,7.814319610913468e-06
7279,7.735790848954639e-06
7295,7.580000292357747e-06
7321,7.425904143858475e-06
7329,7.349493376343819e-06
7371,7.048116565424479e-06
7379,6.9738426455674744e-06
7387,6.899998311311329e-06
7395,6.826584291469807e-06
7413,6.75360131060967e-06
7429,6.608931342822444e-06
7445,6.46599411927229e-06
7479,6.254849504512439e-06
7487,6.185340407921825e-06
7537,5.844369011273965e-06
7563,5.711060902932041e-06
7579,5.579520985214703e-06
7629,5.258440931433972e-06
7721,4.7086782616943215e-06
7729,4.649845324556201e-06
7745,4.533537594019654e-06
7771,4.419044540711681e-06
7795,4.250717348397704e-06
7821,4.140780605964478e-06
7879,3.821968473303206e-06
7895,3.719377778599664e-06
7937,3.5197408229804106e-06
7945,3.470989554511794e-06
7963,3.4227024433898913e-06
7971,3.374879966189004e-06
7979,3.3275225948976698e-06
7995,3.2342050350411713e-06
8013,3.1882457674826672e-06
8021,3.142753447837887e-06
8063,2.9654625589913167e-06
8071,2.922311621451834e-06
8079,2.8796302564887524e-06
8087,2.837418885349907e-06
8145,2.594043533721169e-06
8163,2.555133524132758e-06
8179,2.478733473739769e-06
8187,2.441244186972813e-06
8195,2.4042292207236417e-06
8213,2.367688940315016e-06
8237,2.260919797064431e-06
8263,2.1921202840320065e-06
8279,2.1252278833744254e-06
8287,2.0924976783792684e-06
8313,2.0284708742225987e-06
8321,1.997174906979782e-06
8337,1.936019386554966e-06
8379,1.8194623527311827e-06
8421,1.7105925401246003e-06
8437,1.6590457617105427e-06
8463,1.6094271405406757e-06
8471,1.5853415040411157e-06
8479,1.5617386354732643e-06
8487,1.5386187677879026e-06
8495,1.5159821291687803e-06
8537,1.430272262059429e-06
8545,1.410055024527146e-06
8563,1.390322284933354e-06
8579,1.3523110737942323e-06
8595,1.3162401292595828e-06
8613,1.298932704968603e-06
8629,1.2657748064241025e-06
8637,1.2499246594256386e-06
8645,1.2345605907877366e-06
8671,1.2052912903433133e-06
8695,1.1650365623155246e-06
8729,1.1291640509999757e-06
8745,1.1076851978566448e-06
8771,1.088156268728513e-06
8787,1.0705780345842686e-06
8795,1.06252064800213e-06
8821,1.0478697334328268e-06
8829,1.0412763500442734e-06
8845,1.0295540564288386e-06
8871,1.0197847713123043e-06
8913,1.0061066921578045e-06
