_step,x/lr2
1699,5.127751220693513e-05
1707,5.088876809399121e-05
1725,5.0500000000000015e-05
1733,5.0111231906008796e-05
1741,4.972248779306489e-05
1749,4.9333791640736305e-05
1757,4.894516742563266e-05
1765,4.855663911992612e-05
1773,4.81682306898727e-05
1781,4.777996609433394e-05
1789,4.739186928329898e-05
1797,4.7003964196407256e-05
1805,4.661627476147168e-05
1813,4.62288248930028e-05
1821,4.584163849073354e-05
1829,4.545473943814502e-05
1837,4.506815160099327e-05
1845,4.468189882583704e-05
1853,4.4296004938566934e-05
1861,4.391049374293567e-05
1869,4.352538901908967e-05
1877,4.314071452210231e-05
1895,4.2756493980508586e-05
1903,4.237275109484129e-05
1911,4.1989509536169226e-05
1919,4.1606792944636975e-05
1927,4.122462492800664e-05
1935,4.0843029060201655e-05
1943,4.0462028879852645e-05
1951,4.0081647888845375e-05
1959,3.970190955087116e-05
1967,3.932283728997939e-05
1975,3.8944454489132674e-05
1983,3.856678448876458e-05
1991,3.8189850585339694e-05
1999,3.781367602991667e-05
2007,3.7438284026714043e-05
2015,3.7063697731678824e-05
2023,3.6689940251058165e-05
2031,3.631703463997399e-05
2039,3.5945003901000964e-05
2047,3.557387098274748e-05
2065,3.520365877844013e-05
2073,3.4834390124511484e-05
2081,3.44660877991916e-05
2089,3.409877452110274e-05
2097,3.3732472947858084e-05
2105,3.33672056746641e-05
2113,3.300299523292678e-05
2121,3.263986408886174e-05
2129,3.227783464210845e-05
2137,3.19169292243485e-05
2145,3.155717009792807e-05
2153,3.1198579454484675e-05
2161,3.084117941357836e-05
2169,3.048499202132713e-05
2177,3.0130039249047125e-05
2185,2.97763429918973e-05
2193,2.9423925067528902e-05
2201,2.9072807214739504e-05
2209,2.87230110921322e-05
2217,2.8374558276779508e-05
2235,2.802747026289244e-05
2243,2.7681768460494628e-05
2251,2.733747419410163e-05
2259,2.6994608701405553e-05
2267,2.6653193131965092e-05
2275,2.6313248545900726e-05
2283,2.597479591259583e-05
2291,2.5637856109403057e-05
2299,2.530244992035662e-05
2307,2.4968598034890156e-05
2315,2.463632104656054e-05
2323,2.4305639451777572e-05
2331,2.3976573648539646e-05
2339,2.364914393517561e-05
2347,2.332337050909248e-05
2355,2.2999273465529692e-05
2363,2.2676872796319526e-05
2371,2.235618838865393e-05
2379,2.203724002385771e-05
2387,2.1720047376168396e-05
2405,2.1404630011522596e-05
2413,2.1091007386349092e-05
2421,2.0779198846368752e-05
2429,2.0469223625401013e-05
2437,2.016110084417766e-05
2445,1.985484950916321e-05
2453,1.9550488511382592e-05
2461,1.9248036625255806e-05
2469,1.8947512507439858e-05
2477,1.8648934695677944e-05
2485,1.8352321607655922e-05
2493,1.8057691539866207e-05
2501,1.7765062666479238e-05
2509,1.7474453038222326e-05
2517,1.7185880581266222e-05
2525,1.689936309611938e-05
2533,1.661491825652991e-05
2541,1.6332563608395355e-05
2549,1.6052316568680447e-05
2557,1.577419442434265e-05
2575,1.5498214331265904e-05
2583,1.5224393313202333e-05
2591,1.4952748260722172e-05
2599,1.468329593017177e-05
2607,1.4416052942640146e-05
2615,1.4151035782933552e-05
2623,1.3888260798558816e-05
2631,1.3627744198714709e-05
2639,1.3369502053292249e-05
2647,1.3113550291883414e-05
2655,1.2859904702798464e-05
2663,1.260858093209214e-05
2671,1.2359594482598446e-05
2679,1.2112960712974408e-05
2687,1.186869483675268e-05
2695,1.1626811921403125e-05
2703,1.1387326887403327e-05
2711,1.1150254507318259e-05
2719,1.0915609404889015e-05
2727,1.068340605413083e-05
2745,1.04536587784401e-05
2753,1.0226381749711044e-05
2761,1.0001588987461342e-05
2769,9.77929435796744e-06
2777,9.559511573409197e-06
2795,9.342254191024025e-06
2803,9.127535612270643e-06
2811,8.915369082002379e-06
2819,8.705767687650268e-06
2827,8.498744358415579e-06
2845,8.294311864472449e-06
2853,8.092482816180047e-06
2861,7.893269663304792e-06
2869,7.69668469425232e-06
2877,7.50274003530953e-06
2895,7.3114476498965526e-06
2903,7.1228193378287565e-06
2911,6.936866734588987e-06
2919,6.75360131060967e-06
2927,6.573034370565501e-06
2945,6.395177052675794e-06
2953,6.220040328017774e-06
2961,6.047634999849527e-06
2969,5.87797170294383e-06
2977,5.711060902932041e-06
2995,5.546912895658473e-06
3003,5.38553780654546e-06
3011,5.226945589968624e-06
3019,5.071146028642937e-06
3027,4.9181487330192014e-06
3045,4.7679631406913225e-06
3053,4.620598515814023e-06
3061,4.476063948531562e-06
3069,4.33436835441684e-06
3077,4.195520473921555e-06
3095,4.059528871837037e-06
3103,3.9264019367658334e-06
3111,3.7961478806044283e-06
3119,3.6687747380365067e-06
3127,3.5442903660375283e-06
3145,3.4227024433898913e-06
3153,3.3040184702094466e-06
3161,3.1882457674826672e-06
3169,3.075391476615197e-06
3177,2.9654625589913277e-06
3195,2.8584657955444626e-06
3203,2.7544077863390083e-06
3211,2.653294950163088e-06
3219,2.555133524132758e-06
3227,2.459929563307151e-06
3245,2.367688940315016e-06
3253,2.278417344992456e-06
3261,2.1921202840320065e-06
3269,2.1088030806428626e-06
3277,2.0284708742225987e-06
3295,1.9511286200400993e-06
3303,1.876781088929902e-06
3311,1.8054328669979803e-06
3319,1.7370883553386896e-06
3327,1.6717517697634743e-06
3345,1.6094271405406757e-06
3353,1.5501183121470309e-06
3361,1.4938289430304064e-06
3369,1.4405625053842576e-06
3377,1.390322284933354e-06
3395,1.3431113807311435e-06
3403,1.298932704968614e-06
3411,1.2577889827945388e-06
3419,1.219682752147544e-06
3427,1.1846163635994111e-06
3445,1.1525919802101604e-06
3453,1.1236115773946232e-06
3461,1.097676942800563e-06
3469,1.0747896761983623e-06
3477,1.0549511893824914e-06
3495,1.0381627060842115e-06
3503,1.0244252618962891e-06
3511,1.0137397042089715e-06
3519,1.0061066921578045e-06
