_step,x/lr0
6675,1.6052316568680447e-05
6683,1.5940811759823114e-05
6691,1.5829648036201595e-05
6715,1.5498214331265904e-05
6731,1.5278983978140384e-05
6755,1.4952748260722172e-05
6771,1.4737010178759192e-05
6779,1.4629670055741196e-05
6787,1.4522683958398309e-05
6805,1.4416052942640124e-05
6813,1.4309778060871736e-05
6821,1.420386036198329e-05
6829,1.4098300891339711e-05
6845,1.3888260798558828e-05
6853,1.378378224943242e-05
6861,1.3679666074552266e-05
6869,1.3575913301502986e-05
6885,1.3369502053292249e-05
6893,1.3266845615326484e-05
6933,1.2759095704933344e-05
6941,1.2658659194556987e-05
6975,1.2359594482598446e-05
6991,1.2162098520162678e-05
6999,1.2063917621989618e-05
7047,1.1482832206473226e-05
7055,1.1387326887403327e-05
7071,1.1197475266932144e-05
7079,1.1103130839289722e-05
7087,1.100917524284074e-05
7103,1.082243424889161e-05
7111,1.0729650694449677e-05
7119,1.063725965729947e-05
7161,1.0271638860561861e-05
7177,1.0091207089499388e-05
7195,1.0001588987461342e-05
7203,9.91237058839013e-06
7211,9.823552772835288e-06
7219,9.735136417392843e-06
7269,9.29910694488717e-06
7277,9.213117536148008e-06
7303,9.042362017913986e-06
7311,8.957597593707113e-06
7353,8.622648269441813e-06
7369,8.457650186965837e-06
7395,8.294311864472437e-06
7411,8.132639750278926e-06
7427,7.972640226923511e-06
7453,7.814319610913468e-06
7527,7.1979502254940876e-06
7553,7.048116565424479e-06
7577,6.826584291469807e-06
7595,6.75360131060967e-06
7611,6.608931342822444e-06
7619,6.537245783729551e-06
7661,6.254849504512439e-06
7677,6.116268679130821e-06
7711,5.911684495032799e-06
7727,5.777494260564775e-06
7761,5.579520985214703e-06
7769,5.514415723376009e-06
7777,5.4497544510927145e-06
7795,5.38553780654546e-06
7827,5.1331301156085535e-06
7845,5.071146028642937e-06
7853,5.009610306125656e-06
7861,4.948523555389429e-06
7869,4.887886379335838e-06
7877,4.827699376429318e-06
7903,4.7086782616943215e-06
7927,4.533537594019654e-06
7945,4.476063948531562e-06
7953,4.419044540711681e-06
7995,4.195520473921566e-06
8003,4.140780605964478e-06
8027,3.9793084212271794e-06
8045,3.9264019367658445e-06
8061,3.821968473303206e-06
8069,3.7704425250180477e-06
8077,3.719377778599664e-06
8095,3.6687747380365067e-06
8111,3.568955767640425e-06
8145,3.4227024433898913e-06
8153,3.374879966189004e-06
8169,3.2806307969140306e-06
8177,3.2342050350411713e-06
8195,3.1882457674826672e-06
8219,3.0531714436399017e-06
8227,3.009082643224881e-06
8245,2.9654625589913167e-06
8253,2.922311621451834e-06
8269,2.837418885349907e-06
8303,2.713608877752949e-06
8319,2.633426355759461e-06
8327,2.594043533721169e-06
8353,2.516696711020361e-06
8361,2.478733473739769e-06
8395,2.367688940315016e-06
8411,2.296033874882131e-06
8419,2.260919797064431e-06
8427,2.2262818194934475e-06
8445,2.1921202840320065e-06
8469,2.0924976783792684e-06
8495,2.0284708742225987e-06
8503,1.997174906979782e-06
8511,1.9663576430392516e-06
8527,1.9061604369532637e-06
8545,1.876781088929902e-06
8577,1.76406544080433e-06
8595,1.7370883553386896e-06
8603,1.7105925401246003e-06
8619,1.6590457617105427e-06
8627,1.633995307256453e-06
8661,1.5617386354732643e-06
8677,1.5159821291687803e-06
8703,1.4721594280157735e-06
8727,1.410055024527146e-06
8753,1.3710742380322216e-06
8803,1.2821108753485523e-06
8811,1.2657748064241025e-06
8819,1.2499246594256386e-06
8827,1.2345605907877366e-06
8845,1.219682752147544e-06
8853,1.2052912903433133e-06
8869,1.1779680605926825e-06
8895,1.1525919802101604e-06
8903,1.1406344370996191e-06
8995,1.0549511893824914e-06
9027,1.0295540564288386e-06
9045,1.0244252618962891e-06
9069,1.011968880369285e-06
9077,1.0087935571499562e-06
9103,1.003908311911095e-06
9111,1.0021984381069828e-06
9119,1.0009770876212244e-06
