_step,train/obj_loss
6316,0.000534122227691114
6324,0.0005336245521903038
6332,0.0005322152865119278
6340,0.0005343170487321913
6364,0.0005331577267497778
6380,0.0005310761043801904
6388,0.0005303382640704513
6404,0.000529356359038502
6444,0.0005319309420883656
6462,0.0005310631240718067
6470,0.0005296143353916705
6486,0.0005284123471938074
6494,0.0005281023331917822
6502,0.0005296456511132419
6510,0.0005280927871353924
6518,0.00052754080388695
6526,0.0005290567060001194
6542,0.0005277630407363176
6550,0.0005267807864584029
6606,0.0005274818977341056
6614,0.0005270729307085276
6632,0.000526360294315964
6656,0.0005255343276076019
6664,0.0005271631525829434
6688,0.0005254396237432957
6696,0.0005274086142890155
6704,0.0005245295469649136
6720,0.0005242630140855908
6728,0.0005253308336250484
6752,0.0005242142942734063
6760,0.0005250195972621441
6768,0.0005238864105194807
6784,0.0005220056045800447
6802,0.0005249754758551717
6818,0.0005237662116996944
6826,0.0005230050883255899
6850,0.0005233232514001429
6858,0.0005231038085184991
6866,0.0005234066629782319
6882,0.0005215858109295368
6890,0.0005219877930358052
6906,0.000521627371199429
6922,0.000521510315593332
6930,0.000522107700817287
6938,0.0005207639769650996
6954,0.000520726724062115
6972,0.0005203562905080616
7004,0.0005192715325392783
7012,0.0005197562859393656
7044,0.0005191024974919856
7068,0.0005173414829187095
7076,0.0005180803709663451
7084,0.0005193842225708067
7092,0.0005180744919925928
7108,0.0005181331653147936
7116,0.0005181183805689216
7158,0.000515549152623862
7192,0.0005160587024874985
7208,0.0005170603399164975
7216,0.0005164874019101262
7224,0.0005147000192664564
7242,0.0005173426470719278
7250,0.0005171928787603974
7274,0.0005154254613444209
7292,0.0005160037544555962
7308,0.0005136479740031064
7324,0.0005170351942069829
7342,0.0005136346444487572
7358,0.0005141724250279367
7374,0.0005141608417034149
7392,0.0005162759334780276
7400,0.0005152965313754976
7424,0.0005130614154040813
7442,0.0005151832010596991
7458,0.0005143963498994708
7500,0.0005137602565810084
7550,0.0005117786931805313
7558,0.0005128778284415603
7608,0.000513144419528544
7616,0.0005125856841914356
7624,0.0005121399881318212
7666,0.0005123732844367623
7674,0.0005123057053424418
7692,0.0005120928399264812
7700,0.0005126217729412019
7724,0.0005107434699311852
7766,0.0005108502227813005
7792,0.000509527453687042
7800,0.0005104214651510119
7808,0.0005099090049043298
7850,0.0005094932275824249
7858,0.0005098829278722405
7892,0.000511090736836195
7908,0.0005078769754618406
7916,0.0005103237344883382
7992,0.0005097993998788297
8008,0.0005094625521451235
8016,0.0005090865306556225
8042,0.0005085387965664268
8050,0.000509255682118237
8058,0.0005074615473859012
8100,0.0005086653400212526
8108,0.0005087655154056847
8116,0.0005076148663647473
8142,0.0005072784260846674
8208,0.0005063352291472256
8216,0.0005072617786936462
8224,0.0005076032248325646
8242,0.0005070151528343558
8250,0.0005060607800260186
8258,0.0005066954763606191
8266,0.0005077097448520362
8274,0.0005069017061032355
8292,0.000505466538015753
8316,0.0005064328433945775
8342,0.0005069609615020454
8350,0.0005068955942988396
8358,0.000504732655826956
8366,0.0005059854593127966
8374,0.0005082494462840259
8392,0.0005051408661529422
8424,0.0005077017121948302
8450,0.0005059321993030608
8466,0.0005067596794106066
8508,0.0005047650774940848
8524,0.000505539181176573
8542,0.000506205135025084
8550,0.0005053958739154041
8558,0.0005078346002846956
8566,0.0005054533248767257
8592,0.0005049913888797164
8600,0.0005068006576038897
8616,0.0005048409220762551
8624,0.0005055207875557244
8658,0.0005067396559752524
8674,0.0005054288194514811
8692,0.0005059555405750871
8716,0.0005037295632064342
8742,0.000504625728353858
8766,0.0005044467397965491
8774,0.0005046791629865766
8816,0.0005052498308941722
8824,0.0005051577463746071
8850,0.0005044224672019482
8866,0.0005047462182119489
8892,0.0005053114145994186
8900,0.0005044789868406951
8924,0.0005029476014897227
8958,0.0005039963871240616
8966,0.0005050150793977082
8974,0.0005051381303928792
8992,0.0005054339999333024
9000,0.0005048714228905737
9008,0.0005048580351285636
9108,0.0005019698874093592
9116,0.0005035011563450098
